,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,Tweet Language
4610,1310652982707462144,2020-09-28 18:49:56,That moment when you realize your $1300 flagship device will not support HD images or video because your carrier doesn't support #RCS. I'm so upset right now. @Verizon shame on you for limiting this and blaming @SamsungMobile. https://t.co/FeGu2gpU1A,code_appeal,,,Southern California ,en
6261,1310653650868539393,2020-09-28 18:52:35,"Soooo, how did @ErinMWinn, @kerryshawcross, @Cole_Gallian, and @JordanCwierz do drawing team #RWBY with their @SamsungUS #GalaxyNote20 phones? #DoItWithGalaxy #ad

https://t.co/Df1bUjOe4U https://t.co/MxDw0Td3dL",OfficialRWBY,,,"Austin, TX",en
66,1310654681492971522,2020-09-28 18:56:41,So I decided to stick with Android.  I got a Samsung Galaxy s20+.  Great phone!,Vikeologist,,,Minnesota,en
3157,1310659028004073472,2020-09-28 19:13:57,"@funder This $750 wouldn't even cover ONE CLASS in grad school... online.

Barely covers 2 months of federal school loan payments.

You could buy a 65"" HD Samsung flat screen tv at Walmart... but taxes.

May cover HALF the rent on a 3 br house in Philly depending on the neighborhood.",Shawna_Janell,,,Philly,en
265,1310660709408108544,2020-09-28 19:20:38,"@PandoraMusic @TwitterSupport
🚨 BUG NOTICE 🚨
Phone: Samsung Galaxy Note 10+ fully updated, latest OS and fully updated Twitter and Pandora apps.

Bug: In Twitter app adjusting volume stops Pandora, changes audio focus to Twitter app even with NO audio to play.

Super annoying!",Kapriciouz1,,,"Sacramento, CA",en
3458,1310664335677624325,2020-09-28 19:35:03,This 5G phone + these @TMobile deals 👀 #TeamMagenta https://t.co/9v3XXK8VWo,SeanLeary,,,"Overland Park, KS",en
5088,1310664414799028226,2020-09-28 19:35:22,@zgudda90 @TMobileHelp Northwest ohio and I have samsung galaxy ae10 but even my daughter who has a 5g phone gets no service when we are at my brothers,hansenpj5,,,"Fostoria, Ohio",en
3457,1310664968195452928,2020-09-28 19:37:34,"Sometimes I think Samsung pranked me and gave my phone's facing camera a reverse-fisheye lens. 

No way my face really looks like this.",Ireallyamjoe,,,Illinois,en
1474,1310666413984616449,2020-09-28 19:43:18,Why Samsung is about to take over. https://t.co/0k6SznH8k9 via @YouTube,Hassan16Waheed,,,"Atlantic City, NJ",en
5603,1310668092465459202,2020-09-28 19:49:58,"@BenAybar @leelamh @Smimocantor That's a great phone
I'm currently on a samsung s7 (had an s8+ which was great before I broke it) and it's nice, but I love Google's aesthetic and products so much I'm gonna make the upgrade too I hope",CalTheReporter,,,"Silver Spring, MD ",en
6611,1310670509143547904,2020-09-28 19:59:35,"@Capn_Flint Also Android Central has a great report on screen protectors for the s20 here: https://t.co/lo2vPvM2Av

Sites like AC will always have your back on accessory reccomendations.",PyroInsane,,,"Tacoma, WA, USA",en
4506,1310672443749666817,2020-09-28 20:07:16,@NoPuzzl98 Try using one of those. Then scroll down? (we dont use FF on our phone because it takes up too much space with chrome &amp; the Samsung default browser installed),thedreamwriters,,,"Winchendon, Massachusetts, USA",en
1572,1310674572795154433,2020-09-28 20:15:43,"This is nothing but monopoly from @Google. And against the same basic principles which made android so popular and affordable. No wonder if we see new mobile OS in coming future from companieslike Samsung and other. 
https://t.co/uWobsrqkac",rkkarn32,,,"Orlando, FL",en
1571,1310675193610866688,2020-09-28 20:18:11,"Do you have a 5G phone? With #TMobile and our latest #Samsung devices you can enjoy the great benefits of 5G without breaking the bank! We have mid end phones such as the A51 &amp; A71 that are 5G! However,  if you want a Samsung flagship we have so many options! #SamsungPro https://t.co/gwGq2Iko0m",Carms_____,,,"Miami, FL",en
4073,1310676228031078400,2020-09-28 20:22:18,Samsung Galaxy Fold 2 — Samsung's latest folding smartphone with a stunning screen https://t.co/nR6dUZJeBo,MyAppWorld4U,,,"Massachusetts, USA",en
3817,1310677795056488448,2020-09-28 20:28:32,"I would love Android 11's notification history feature on my phone, but it's a Samsung S9.",KR_Metus,,,United States,en
616,1310681418830434306,2020-09-28 20:42:56,A little mash-up of photos from my #Photowalk the other day. I love the freedom of carrying just one device and have nothing else weighing me down. #Photography #ProGradeCamera #Samsung #GalaxyChromebook #withGalaxy @SamsungMobileUS https://t.co/P76LpURHef,iamwaynegilbert,,,"Brooklyn, NY",en
3816,1310681946645762048,2020-09-28 20:45:02,"Save $250 on the Samsung Galaxy S10+ on https://t.co/3J8aPoGudc 🤩 

Now just $599, this great phone has...

📱A 6.4"" nearly frameless AMOLED screen
📸 A triple lens rear camera system 
🔋  Fast &amp; wireless charging

New accounts receive $150 in Ting credits with their purchase.",tingFTW,,,United States,en
1826,1310684672842772486,2020-09-28 20:55:52,I've not had an actual system update on my 4 year old Samsung S7 in quite a long time. Am I to assume that Android 8 is the latest version I will ever run on this phone?,chadmccullough,,,Metro St. Louis,en
1044,1310685468372152320,2020-09-28 20:59:01,Samsung Galaxy F41 will receive a triple camera with a 64-megapixel sensor https://t.co/lE4NUMFyAD,Gadget_Tendency,,,New York,en
1570,1310685665424805899,2020-09-28 20:59:48,"@VotingBlueInTX I’m dealing with Samsung on a warranty issue. They are horrible! The repair man hasn’t shown up for three appointments. They don’t call, don’t answer the phone. DON’T BUY SAMSUNG REFRIGERATOR. There’s a class action suit against them.",MauryWilliams11,,,"South Palm Beach, FL",en
264,1310685777332858881,2020-09-28 21:00:15,Nvidia's Decision to use Samsung vs TSMC Explained https://t.co/pGIhxl8v2N via @YouTube,JohnDraisey,,,"Los Angeles, CA",en
4503,1310686344440619013,2020-09-28 21:02:30,"#ET Deals: $700 Off #Dell #2020 #Vostro157500Corei7 &amp; #Nvidia #GTX Laptop, #Samsung #GalaxyNote205G #512GB Smartphone for $1,099 #Extrem#ETech #$1,099 https://t.co/4iUax1IxPV https://t.co/LlNRWTyg17",darrenculbreath,,,Washington D.C.,en
5599,1310687536302432257,2020-09-28 21:07:14,And all my dad friends got iPhones or the latest Samsung 🥴 &amp; they laugh at him when he pull his phone out,_iAintShit__Yet,,,Alabama,en
6260,1310688663374901250,2020-09-28 21:11:43,UGH.  My Samsung Frontier watch is telling me i need to get up and walk around.   My question is.  Do i HAVE TO????,droberts652,,,"Dallas, TX",en
263,1310689348208205826,2020-09-28 21:14:26,@Amy_bundle Buy Samsung phone with it,Lolamira11,,,Paradise,en
3347,1310693576708362241,2020-09-28 21:31:14,"I really like this phone. Samsung did a good job nailing all of the fundamentals with this one. With the other S20 models and even the Note 20 Ultra, there was always some issue. So far, none of those exist with the Galaxy S20 FE.",alex_maxham,,,"Ann Arbor, MI ",en
5598,1310694039147237377,2020-09-28 21:33:05,Samsung’s Galaxy Watch 3 and Active 2 can now take EKG readings in the US https://t.co/5BAm3Xx3BA #cybersecurity #business #engage,FaustoCarvajal,,,Toronto,en
3815,1310694551401754625,2020-09-28 21:35:07,"@SamsungUS @SamsungHealthUS @FitnessPalApp 
Active 2 watch suposed to be top watch for fitness and health. My fitnesspal is not supported by the brand. 
Active2 is very often inaccurate, lack the food app, sport syncing is average. 
Samsung girl do not know for how long anymore",lseg1971,,,United States,en
6870,1310697362747056128,2020-09-28 21:46:17,"Loving my #samsunggalaxyzfold2 It's such a great phone. I agree that it's not for everybody but if you love to multitask and enjoy watching media on a big screen, you can't go wrong with this #galaxyzfold2 . #samsung #samsunggalaxy https://t.co/hTdoQthnYV",Gaspeed,,,"California, USA",en
3404,1310700773265887234,2020-09-28 21:59:50,"@thillsman Would love this, but I have a Samsung mobile. 🙁",Finnattentive,,,Finland,en
6259,1310701586163924996,2020-09-28 22:03:04,Best wireless earbuds and headphones for your Samsung phone – CNET [CNET] https://t.co/t1n3yxkxaH,UpMyTech,,,"Oklahoma, USA",en
262,1310702826759258112,2020-09-28 22:08:00,"Our newest product, the FlexPai 2, has four cameras. This new powerful quad camera array means whatever shape you're in, you'll always find the perfect angle.

Check out Forbes' first impressions of our newest flagship phone here: https://t.co/EAtJM18K21",RoyoleOfficial,,,"Fremont, CA",en
261,1310703350858612736,2020-09-28 22:10:05,"@Samsung’s Galaxy Tab Active3 enables #AR services such as remote training and is optimized for camera-based barcode scanning, to aid retailers. It is also armed with a great camera and ruggedized so it stands up to tough work environments. https://t.co/07n8uOf2SA",nancyarter,,,"Redondo Beach, CA",en
1678,1310704260619751424,2020-09-28 22:13:42,@SamsungMobileUS I really want that phone but I cant see myself spending that much. Even if I have the money.,JShiigi8,,,"Hilo, HI",en
5898,1310709259844362240,2020-09-28 22:33:34,"@Dr_BrickGaming I literally just pre-ordered this today, Samsung is having a sale till the end of the week and it's pretty cheap all things considered. 
Also one of the best snapdragon processors, 6gbs ram, and 128gb storage but upgradable to 1Tb with SD card

https://t.co/ntH1siO07H",MlWeegee,,,"New York, NY",en
2720,1310709682349264898,2020-09-28 22:35:14,@PaulSurreal I just got the new Samsung Galaxy 3 watch! https://t.co/Y5xWAKR0ul,2mins4holding,,,Maryland,en
6869,1310709869297557505,2020-09-28 22:35:59,Hi @WonderWorksRB my game is lagging a lot on my mobile android samsung phone.Can you please fix this?Thank you very much!,JasperStarfun,,,"California, USA",en
3346,1310710392130342913,2020-09-28 22:38:03,"I mean sure, it was Samsung, BUT STILL! And it only showed the MV on a phone at the very end, that was the only bit of BTS besides the music",Gabby_the_Hero,,,"Detroit, MI",en
6258,1310710411227004930,2020-09-28 22:38:08,"Being rich is expensive like samsung screen ....
  E too cost 😫...",AbexyTunes,,,EARTH,en
2227,1310712505803722759,2020-09-28 22:46:27,Best wireless earbuds and headphones for your Samsung phone https://t.co/BcAN13MxB1,updatesviral1,,,USA,en
6257,1310720472577986560,2020-09-28 23:18:07,still undecided as 2 which phone i should fw. somehow my lil trap phone still fukkin working lol. i always did rock out wit the Samsung devices! &amp; ian getting another 1 till this ho atw dead. i don't believe in all that upgrading n shitt. dats how they* b winning!,Hard_Earn3,,,"Jersey Village, TX",en
260,1310722968230662144,2020-09-28 23:28:02,"I changed SDCARD ON PHONE, WHICH SAID A NEW SD CARD'S INSERTED SAVE A LOT OF STORAGE CHANGING FILE DESTINATION. I SAID: ""OK, as I did before UNTIL some're messing with me, my Samsung-Verizon deal BC I FEEL ISN'T BAD VS OTHERS. https://t.co/W2RAHDqnUa https://t.co/jcStqHyrOM",YaKDavidstar179,,"Santa Clara, CA",Whipple/Veterans-RWC,en
6054,1310723605051834369,2020-09-28 23:30:34,"Samsung: Expect 6G in 2028, enabling mobile holograms and digital twins https://t.co/5iQ4GvpUln",RealtorKLawson,,,"Atlanta, GA",en
2226,1310728327116644352,2020-09-28 23:49:19,Viola THAT'S WHAT I'M GOOD FOR 😐😪 I TWEETED MY FEW TWEETS ABOUT ABUSE NO COMPENSATION EVER I TWEETED MY PHONE RECEIVED THE NEXT NEVERENDING TMOBILE SAMSUNG SOFTWARE UPDATES AND NOW JUST NOW ON MY 5888 NUMBER IN LINDERO CANYON AREA AS USUAL MY 5888 PHONE IS INTERCEPTED 😐AGAIN https://t.co/YlcJrU3MNb,twitemarti,,,United States ,en
259,1310728476152877057,2020-09-28 23:49:55,"@BrandonMiniman  you think Note 10 plus (current phone ) or S20 FE for 120hz and 5G and yes I have 5G in my area and will get $500 from Samsung for the note 20, and is unlocked because I need it unlocked for travailing out of the states (when the opens )",jgalan14,,"Las Vegas, NV",Las Vegas ,en
5163,1310732132063551489,2020-09-29 00:04:27,@MattEstrada1 @BestBuy @GeekSquad @SamsungUS Your battery is low on your phone 🤣🤣,coversby78,,,"Dallas, TX",en
2443,1310733304874795010,2020-09-29 00:09:06,@MaxWinebach @JMillionNYC So you have a one year manufacturer warranty and I have Samsung care so  if I need service for the fold 2 who do I go thru Samsung or asuion.  Because Samsung care is asuion so I would pay the Samsung care insurance prices to fix the phone or replace it correct,stevenbrown663,,,"Pennsylvania, USA",en
3812,1310733392317747200,2020-09-29 00:09:27,"@ATTHelp I have an existing prepaid account, number and old zte phone. I need to purchase a new phone. Can I purchase the Samsung A11 online from ATT for my existing account, number, etc?",DyingSpirit,,,USA,en
2442,1310734331304968193,2020-09-29 00:13:11,Can I screen mirror an iPad to a Samsung tv? They are both capable of screen mirroring,ukno9928,,,"Pennsylvania, USA",en
1466,1310738874063298569,2020-09-29 00:31:14,Checkout our latest case review for the Samsung Galaxy Z Fold 2! @CaseMate https://t.co/a405mVqBKj https://t.co/v8Q2qRcgdb,PhoneTechAtWork,,,"Fort Lee, NJ",en
3147,1310739731269918722,2020-09-29 00:34:38,"@SamsungMobile @SamsungUS @samsung How do I protest a return i am being charged for? I sent back a perfect working phone, now you're claiming the screen is cracked? This feels like a huge scam!",AdamTGill,,,Philadelphia,en
258,1310740858535174144,2020-09-29 00:39:07,@SamsungMobileUS 1 drop double the cost of screen repair,shanectech1,,,"San Bernardino, CA",en
2718,1310744715025944576,2020-09-29 00:54:27,"I've got a new video up on the Samsung galaxy Z Fold2 5G!
https://t.co/y7Q5hojpvX",JBla5errr,,,"Massachusetts, USA",en
4496,1310747134552047622,2020-09-29 01:04:04,"#TechnoCool: Samsung's newest watches can now take ECG readings in the US - Engadget

#technology #tech #technews

Read More Here:
https://t.co/7TXM75ecMs",cichuck,,,"Harrisburg, PA",en
1463,1310747410478620673,2020-09-29 01:05:09,Galaxy S20 Beaten By Sensational New #SAMSUNG Smartphone https://t.co/HgFR3C8gXT #Tweet4Mee,tweet4mee1,,,"New York, USA",en
5085,1310750140433666051,2020-09-29 01:16:00,"I really wish I wouldn't have bought a @SamsungMobile watch. Sit on the couch 225 cal burnt. 170 heart rate for 30 min.... 225 cal burnt. And to think they call it a ""active"" ""fitness"" watch. Don't buy one if you are looking to track workouts",AdamPicou,,,Norwalk Ohio,en
3811,1310750208058253312,2020-09-29 01:16:16,@GhostGuy110 @WWE @DomMysterio35 @WWE_Murphy I thought it was a Samsung S20 at first because of the way the camera looks like https://t.co/0V2YeKJitZ,Iron_Wolf_Net,,,United States,en
62,1310754432834039808,2020-09-29 01:33:04,"@SamsungSupport My galaxy watch battery life went away after the August 10th ""update"".. I used to have 80% at the end of the day.. now I have 20% ... 100's of people have the same issue. Is this even being looked at?",earljohnson,,,"Guntersville, Alabama",en
6526,1310755476737490947,2020-09-29 01:37:12,"@SashaPoodle @karenle67 thanks for helping me decide about my phone. After sleeping on your advice &amp; some further research, I decided to keep the Samsung Galaxy. My 1 complaint, the placement of the power button, will likely be solved once I get a case for it. 👍👍",sylvanaire,,,Central Maine,en
5589,1310755556165128194,2020-09-29 01:37:31,@hqhelps trying to get my bf to sign up but he's not receiving any verification code or phone call - he receives 6-digit SMS codes from other companies. Please help! Samsung Galaxy s10,mandiriffic,,,"Niagara Falls, Ontario",en
