,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,tag
350,1308781001972355072,2020-09-23 14:51:21,   i am one of many people experiencing terrible battery drain on my galaxy watch since august   see on your community site  What gives  Can we get some sort of response ,SamKamens,,,"New Jersey, USA",negative
351,1308781379925299200,2020-09-23 14:52:51,   i am one of many people experiencing terrible battery drain on my galaxy watch since august   see on your community site  What gives  Can we get some sort of response ,SamKamens,,,"New Jersey, USA",negative
352,1308781742577397761,2020-09-23 14:54:18,what happened at the samsung event  i did not watch that,Muted_Angel2,,,United States,neutral
353,1308782190054998017,2020-09-23 14:56:04, i do not know why samsung phone always have problems  with speakers  and connections conections  samsung have to fix that i saw lot people complain  with the a  and some others phone,morethanplanet,,,United States,negative
354,1308783129998569473,2020-09-23 14:59:48, is it another phone or the same one ,Crisflorida09,,,"Orlando, FL",neutral
355,1308784432925609984,2020-09-23 15:04:59, this phone fr pretty,JackiBoi11,,,United States,positive
356,1308784644079390720,2020-09-23 15:05:49, stop marketing my own phone to me   every page i try to access you try to sell me the phone i am using   grrrr    ,chilisandbeets,,,Toronto ,negative
357,1308786037565657088,2020-09-23 15:11:22, you can charge the samsung buds wirelessly by putting the case on top of your phone with s   maybe you just need the bts s ,sprunkey,,,Scotland,neutral
358,1308787766868705282,2020-09-23 15:18:14,People who live on the border between g and g late coverage    in us  will have their g phone auto switch between g g constantly  When in app this will because serious lag and lead to speeds slower than late  on  premium  phones   Fix this    ,Bry2638939,,,"Indianapolis, IN",negative
359,1308787922921955335,2020-09-23 15:18:51,it really nice to see samsung taking phones in this price range a little more seriously  also it looks so pretty  ,CdeLooper,,,"San Francisco, CA",positive
360,1308788277789388802,2020-09-23 15:20:16,i find the front screen of the samsung galaxy z fold  to be extremely useful  i am using it more than the main larger display  perfect for instagram  twitter  tictock  text messages  news  amp  fb with typing on it being very easy using gboard or voice dictation  ,DaPoetsTerrence,,,Los Angeles,positive
361,1308793269304737794,2020-09-23 15:40:06, Samsung s ultra  Look at the camera specs  That is all  ,leslyegisell,,,"Coachella, CA",neutral
362,1308799331634491394,2020-09-23 16:04:11, samsungsfe i love the specs of the phone just for     sSamsungiishould pick this phone up,ich3tech,,,Pittsburgh PA USA,positive
363,1308799462953938944,2020-09-23 16:04:42, Funny thing about this phone is that it looks and feels a lot better than the note does  which is   more  yet this looks way better value and spec ,levyandrewes,,,"San Antonio, TX",positive
364,1308799586765602816,2020-09-23 16:05:12, Which device ,iamwaynegilbert,,,"Brooklyn, NY",neutral
365,1308806150285000705,2020-09-23 16:31:17, no drawback really  just minor changes made by samsung to lower cost  device cost was lowered with gb ram  optical fingerprint  not ultrasonic   and flat fhd panel display  not qhd like the other s models  ,droid_life,,,Portland,neutral
366,1308808368107081733,2020-09-23 16:40:06, My   k TV got damaged because it is feet exert too much pressure on the screen and cracked  How is it possible that warranty does not cover that  if you cannot make a thin TV to stand on its own feet  make it thicker  None of my TVs have this issue ,madrax,,,"Tucson, AZ",negative
367,1308809977050562561,2020-09-23 16:46:29, my samsung s phone screen is broken and has led damage  only option is to replace it for   with my at amp t insurance  i have not been able to record videos  make content  or properly enjoy your tweets  i cannot even enjoy  videos without my screen flashing,nic_and_rachael,,,"Texas, USA",negative
368,1308810973831213057,2020-09-23 16:50:27, hello  i am having major issues with my samsung galaxy z fold  pre order  my order on the nd of september was cancelled  i contacted samsung over the phone it could not be explained   i placed a second order and my shipping date keeps being pushed back ,Polo_Prestige,,,"Killeen, TX",negative
369,1308811542960451585,2020-09-23 16:52:43, This is becoming a huge inconvenience trying to schedule being home to accept the order  i called out of work on st because Samsung said my was guaranteed to here and still no phone ,Polo_Prestige,,,"Killeen, TX",negative
370,1308813414349897728,2020-09-23 17:00:09,samsung ecg tracking arrives on galaxy watch  and active  ,slashgear,,,San Francisco,neutral
371,1308813472600387586,2020-09-23 17:00:23,samsung galaxy watch  and active  can now take ekg readings in the us  ,verge,,,New York,neutral
372,1308813560768876548,2020-09-23 17:00:44,samsung galaxy watch   active  can now take ecg readings from your wrist  by  ,9to5Google,,,"Mountain View, California",neutral
373,1308813629991641090,2020-09-23 17:01:00, if i buy the phone  will lampoon come with it   ,hey_luvyourself,,,America ,neutral
374,1308814849036685312,2020-09-23 17:05:51, i pretty much have a semi new phone  but i am about to go out and buy another one  ,Chreeees_Monroe,,,"Chicago, IL",neutral
375,1308815502739898372,2020-09-23 17:08:27,samsung galaxy watch  and active  can now take ekg readings in the us ,TodayHeadline42,,,United States,neutral
376,1308817193316962304,2020-09-23 17:15:10,samsung ecg support arrives on galaxy watch   galaxy watch active  in us   ,droid_life,,,Portland,neutral
377,1308817999030349826,2020-09-23 17:18:22,A year later  the active  is the smart watch it promised it could be   net ,LenskiOnLife,,,United States,neutral
378,1308818129896706049,2020-09-23 17:18:53, Wow  that is one awesome looking phone  iid love to get my hands oone would be a fantastic upgrade and iiwould finally get to check out the best  g on the  man that blue hits the spot  hoHowbout it mike  can you send one to your biggest fan anandetime customer ,SlenkerR,,,"Everett, WA",positive
379,1308819525861662720,2020-09-23 17:24:26, Such a disappointment that you have to add a line or join mobile to get good deal on this fantastic phone  what about the long time customer that have stuck around for the long haul ,RGentry01331910,,,"Washington, USA",negative
380,1308819697576693765,2020-09-23 17:25:07, in past it was at least yearly we get a new device    now it is like every  months  you probably buy this and buy Xmas it has outdated  We need value for money as these retailers often stop supporting older models quite fast ,happy_jamaican,,,Jamaica,negative
381,1308820433660076037,2020-09-23 17:28:02,samsung galaxy s fan edition is a hz phone for     tech  science  news,b8con,"[-77.036488, 38.897691]","Washington, DC","San Jose, Ca",negative
382,1308820608939995138,2020-09-23 17:28:44, please fix your phone app   why does the screen go to sleep so fast   at least have it stay awake long enough to know if someone is going to answer the call   better yet   give us the choice of how long we want it to stay awake,jbakajust1,,,"Eugene, OR",negative
383,1308821483557453826,2020-09-23 17:32:13,bought the samsung fold g phone  wonder how long take for me to break it  still is a cool phone ,southcoastbloke,,,"Toronto, Ontario",positive
384,1308826192586260480,2020-09-23 17:50:55, the small text with the shine is difficult for my eyes   i just switched to blue light to see if its better   maybe we need better polarized glass for the screen   if the shine is right i can see tiny text from  feet away ,LanceRe007,,,95842,negative
385,1308828520576167937,2020-09-23 18:00:10, i like the way he holds the phone  it is not look like advertising  its look so natural but professional at the same time  He makes the phone look more beautiful,VickyTN23,,,USA,positive
386,1308837385711562756,2020-09-23 18:35:24, after using samsung earbuds on bluetooth  when i make a phone call without using bluetooth  the other person cannot hear me  i can hear them  i have to restart my phone to fix the issue  only after restart can they hear me  why ,CaseyHorton77,,,"Round Rock, TX",negative
387,1308838520912519168,2020-09-23 18:39:55,but seriously  it has not normal  afaik  or legal for samsung to do this   my screen has persistence because samsung fucked up  not because i rooted the phone ,Wander1236,,,Pennsylvania,negative
388,1308839025696964618,2020-09-23 18:41:55,samsung galaxy watch active  review  a year later  the active  is the smartwatch it promised it could be ,tipsclear,,,USA,neutral
389,1308840570408796160,2020-09-23 18:48:03,ecg is now available on samsung galaxy watch and watch active in the u s   samsung  galaxywatch  ,NeowinFeed,,,"Plymouth, MI",neutral
390,1308840620035919872,2020-09-23 18:48:15,samsung ecg monitoring app goes live on the galaxy watch  and galaxy watch active  in the us ,xdadevelopers,,,USA,neutral
391,1308848061674860548,2020-09-23 19:17:49, Yea  true but there is still some hard back old folks that still on the bullshit  i still see people who is barely holding on with a   phone and the phone is not bringing in an income  but hey  Buy wt you want to buy as long as you do not expect my charity ,addiktedtomusik,,,jamaica,negative
392,1308849209190342657,2020-09-23 19:22:23, Hahaha yeah i do not know why it has posted to the investor site low  Here the main news site post   same info for you  ,askdes,,,"Seattle, WA",neutral
393,1308851327733243911,2020-09-23 19:30:48, i do have the newest one that my phone will support  android version  on a samsung galaxy s ,piratejeffwdw,,,Illinois,neutral
394,1308852637744410632,2020-09-23 19:36:00, why every phone is copying of each other ,DMV_Fearless,,,"Baltimore, MD",neutral
395,1308853691789828096,2020-09-23 19:40:12,the galaxy s fe is official and could be samsung most desirable phone of   galaxysfe  samsung ,TalkAndroid,,,"New York, NY",positive
396,1308854042924404736,2020-09-23 19:41:35, just know that you can buy only the gb model from samsung    ,droid_life,,,Portland,neutral
397,1308854464649089025,2020-09-23 19:43:16,anyone happen to watch the samsung presentation for the galaxy s  ,imdelaney,,,"New York, NY",neutral
398,1308854491618390019,2020-09-23 19:43:22,Buyer beware  if you purchase a new device and it arrives with defects  the  solution  is to return the device and then buy it again   customerservicefail  tabsplus,L1Wulf,,,"Denver, CO",negative
399,1308855164216934401,2020-09-23 19:46:03,samsung adds ecg monitor to galaxy watch  and galaxy watch active    cnet ,Perfect_PC_24_7,,,"Clayton, CA",neutral
400,1308856812532359168,2020-09-23 19:52:36, Neither phone work  nor the service network work  My mom new i phone we bought from boost online camp  her Samsung that was working just fine before they tried to swap the number  She elderly  camp put through so much  She paying for a network service and a phone that doesn t work,Smin2018,,,United States,negative
